year,month,day,races_id,venue,track,distance,going,class
2017,10,8,4677,沙田,草地 - B+2 賽道,1400,好地,第四班
2017,10,8,4678,沙田,草地 - B+2 賽道,1600,好地,第三班
2017,10,8,4679,沙田,全天候跑道,1650,好地,第四班
2017,10,8,4680,沙田,草地 - B+2 賽道,1200,好地,第三班
2017,10,8,4681,沙田,全天候跑道,1650,好地,第三班
2017,10,8,4682,沙田,草地 - B+2 賽道,1400,好地,第二班
2017,10,11,4683,跑馬地,草地 - B 賽道,1000,好地,第五班
2017,10,11,4684,跑馬地,草地 - B 賽道,1200,好地,第四班
2017,10,11,4685,跑馬地,草地 - B 賽道,1200,好地,第四班
2017,10,11,4686,跑馬地,草地 - B 賽道,1800,好地,第三班
2017,10,11,4687,跑馬地,草地 - B 賽道,1650,好地,第四班
2017,10,11,4688,跑馬地,草地 - B 賽道,1650,好地,第三班
2017,10,11,4689,跑馬地,草地 - B 賽道,1000,好地,第二班
2017,10,11,4690,跑馬地,草地 - B 賽道,1200,好地,第三班
2017,10,14,4691,沙田,草地 - C 賽道,1600,好地,第五班
2017,10,14,4692,沙田,草地 - C 賽道,1400,好地,第四班
2017,10,14,4693,沙田,草地 - C 賽道,1800,好地,第四班
2017,10,14,4694,沙田,全天候跑道,1200,好地,第四班
2017,10,14,4695,沙田,草地 - C 賽道,1400,好地,第四班
2017,10,14,4696,沙田,草地 - C 賽道,1600,好地,第二班
2017,10,14,4697,沙田,全天候跑道,1200,好地,第三班
2017,10,14,4698,沙田,草地 - C 賽道,1000,好地,第三班
2017,10,14,4699,沙田,全天候跑道,1200,好地,第二班
2017,10,14,4700,沙田,草地 - C 賽道,1400,好地,第三班
2017,10,18,4701,跑馬地,草地 - C 賽道,1200,好地至快地,第五班
2017,10,18,4702,跑馬地,草地 - C 賽道,1200,好地至快地,第四班
2017,10,18,4703,跑馬地,草地 - C 賽道,1650,好地至快地,第四班
2017,10,18,4704,跑馬地,草地 - C 賽道,1800,好地至快地,第五班
2017,10,18,4705,跑馬地,草地 - C 賽道,1200,好地至快地,第四班
2017,10,18,4706,跑馬地,草地 - C 賽道,1200,好地至快地,第三班
2017,10,18,4707,跑馬地,草地 - C 賽道,1200,好地至快地,第三班
2017,10,18,4708,跑馬地,草地 - C 賽道,1650,好地至快地,第三班
2017,10,22,4709,沙田,草地 - A 賽道,1000,好地至快地,第四班
2017,10,22,4710,沙田,草地 - A 賽道,1600,好地至快地,第四班
2017,10,22,4711,沙田,草地 - A 賽道,1400,好地至快地,第五班
2017,10,22,4712,沙田,草地 - A 賽道,1600,好地至快地,第三班
2017,10,22,4713,沙田,草地 - A 賽道,1400,好地至快地,第四班
2017,10,22,4714,沙田,草地 - A 賽道,1800,好地至快地,第二班
2017,10,22,4715,沙田,草地 - A 賽道,1200,好地至快地,國際二級賽
2017,10,22,4716,沙田,草地 - A 賽道,1600,好地至快地,國際二級賽
2017,10,22,4717,沙田,草地 - A 賽道,1200,好地至快地,第三班
2017,10,22,4718,沙田,草地 - A 賽道,1400,好地至快地,第二班
2017,10,25,4719,跑馬地,草地 - C+3 賽道,2200,好地至快地,第三班
2017,10,25,4720,跑馬地,草地 - C+3 賽道,1650,好地至快地,第五班
2017,10,25,4721,跑馬地,草地 - C+3 賽道,1800,好地至快地,第四班
2017,10,25,4722,跑馬地,草地 - C+3 賽道,1000,好地至快地,第四班
2017,10,25,4723,跑馬地,草地 - C+3 賽道,1200,好地至快地,第四班
2017,10,25,4724,跑馬地,草地 - C+3 賽道,1650,好地至快地,第四班
2017,10,25,4725,跑馬地,草地 - C+3 賽道,1650,好地至快地,第三班
2017,10,25,4726,跑馬地,草地 - C+3 賽道,1200,好地至快地,第三班
2017,10,29,4727,跑馬地,草地 - A 賽道,2200,好地至快地,第五班
2017,10,29,4728,跑馬地,草地 - A 賽道,1200,好地至快地,第四班
2017,10,29,4729,跑馬地,草地 - A 賽道,1200,好地至快地,第五班
2017,10,29,4730,跑馬地,草地 - A 賽道,1200,好地至快地,第四班
2017,10,29,4731,跑馬地,草地 - A 賽道,1650,好地至快地,第四班
2017,10,29,4732,跑馬地,草地 - A 賽道,1200,好地至快地,第三班
2017,10,29,4733,跑馬地,草地 - A 賽道,1000,好地至快地,第三班
2017,10,29,4734,跑馬地,草地 - A 賽道,1650,好地至快地,第三班
2017,10,29,4735,跑馬地,草地 - A 賽道,1650,好地至快地,第二班
2017,10,29,4736,跑馬地,草地 - A 賽道,1200,好地至快地,第二班
2017,11,1,4737,沙田,全天候跑道,1200,快地,第五班
2017,11,1,4738,沙田,全天候跑道,1200,快地,第四班
2017,11,1,4739,沙田,全天候跑道,1650,快地,第五班
2017,11,1,4740,沙田,全天候跑道,1200,快地,第四班
2017,11,1,4741,沙田,全天候跑道,1650,快地,第四班
2017,11,1,4742,沙田,全天候跑道,1200,快地,第三班
2017,11,1,4743,沙田,全天候跑道,1650,快地,第三班
2017,11,1,4744,沙田,全天候跑道,1650,快地,第二班
2017,11,5,4745,沙田,草地 - C+3 賽道,1200,好地至快地,第四班（條件限制）
2017,11,5,4746,沙田,草地 - C+3 賽道,1200,好地至快地,第五班
2017,11,5,4747,沙田,草地 - C+3 賽道,1000,好地至快地,第三班
2017,11,5,4748,沙田,草地 - C+3 賽道,1200,好地至快地,第四班
2017,11,5,4749,沙田,草地 - C+3 賽道,1800,好地至快地,第四班
2017,11,5,4750,沙田,草地 - C+3 賽道,1400,好地至快地,第四班
2017,11,5,4751,沙田,草地 - C+3 賽道,1800,好地至快地,國際三級賽
2017,11,5,4752,沙田,草地 - C+3 賽道,1800,好地至快地,第三班
2017,11,5,4753,沙田,草地 - C+3 賽道,1400,好地至快地,第三班
2017,11,5,4754,沙田,草地 - C+3 賽道,1400,好地至快地,第二班
2017,11,8,4755,跑馬地,草地 - B 賽道,1800,好地,第五班
2017,11,8,4757,跑馬地,草地 - B 賽道,1200,好地,第四班
2017,11,8,4758,跑馬地,草地 - B 賽道,1650,好地,第四班
2017,11,8,4759,跑馬地,草地 - B 賽道,1200,好地,第三班
2017,11,8,4760,跑馬地,草地 - B 賽道,1650,好地,第三班
2017,11,8,4761,跑馬地,草地 - B 賽道,1200,好地,第三班
2017,11,8,4762,跑馬地,草地 - B 賽道,1200,好地,第二班
2017,11,11,4763,沙田,草地 - A 賽道,1400,好地至快地,第五班
2017,11,11,4764,沙田,草地 - A 賽道,1000,好地至快地,第四班
2017,11,11,4765,沙田,草地 - A 賽道,1600,好地至快地,第四班
2017,11,11,4766,沙田,草地 - A 賽道,1400,好地至快地,第四班
2017,11,11,4767,沙田,草地 - A 賽道,1200,好地至快地,第四班
2017,11,11,4768,沙田,草地 - A 賽道,1200,好地至快地,第三班
2017,11,11,4769,沙田,草地 - A 賽道,1400,好地至快地,第一班
2017,11,11,4770,沙田,草地 - A 賽道,1200,好地至快地,第三班
2017,11,11,4771,沙田,草地 - A 賽道,1600,好地至快地,第三班
2017,11,11,4772,沙田,草地 - A 賽道,1400,好地至快地,第三班
2017,11,15,4773,跑馬地,草地 - C 賽道,1000,好地,第五班
2017,11,15,4774,跑馬地,草地 - C 賽道,1650,好地,第五班
2017,11,15,4775,跑馬地,草地 - C 賽道,1200,好地,第四班
2017,11,15,4776,跑馬地,草地 - C 賽道,1650,好地,第四班
2017,11,15,4777,跑馬地,草地 - C 賽道,1200,好地,第四班
2017,11,15,4778,跑馬地,草地 - C 賽道,1000,好地,第三班
2017,11,15,4779,跑馬地,草地 - C 賽道,1650,好地,第三班
2017,11,15,4780,跑馬地,草地 - C 賽道,1650,好地,第二班
2017,11,19,4781,沙田,全天候跑道,1650,好地,第五班
2017,11,19,4782,沙田,全天候跑道,1800,好地,第四班
2017,11,19,4783,沙田,草地 - B 賽道,1400,好地,第四班
2017,11,19,4784,沙田,草地 - B 賽道,2000,好地,第三班
2017,11,19,4785,沙田,草地 - B 賽道,1800,好地,第二班
2017,11,19,4786,沙田,草地 - B 賽道,2000,好地,國際二級賽
2017,11,19,4787,沙田,草地 - B 賽道,1200,好地,國際二級賽
2017,11,19,4788,沙田,草地 - B 賽道,1600,好地,國際二級賽
2017,11,19,4789,沙田,草地 - B 賽道,1400,好地,第三班
2017,11,19,4790,沙田,草地 - B 賽道,1200,好地,第二班
2017,11,22,4791,跑馬地,草地 - C+3 賽道,1200,好地,第五班
2017,11,22,4792,跑馬地,草地 - C+3 賽道,2200,好地,第五班
2017,11,22,4793,跑馬地,草地 - C+3 賽道,1200,好地,第四班
2017,11,22,4794,跑馬地,草地 - C+3 賽道,1200,好地,第四班
2017,11,22,4795,跑馬地,草地 - C+3 賽道,1650,好地,第四班
2017,11,22,4796,跑馬地,草地 - C+3 賽道,1200,好地,第三班
2017,11,22,4797,跑馬地,草地 - C+3 賽道,1200,好地,第三班
2017,11,22,4798,跑馬地,草地 - C+3 賽道,1650,好地,第三班
2017,11,26,4799,沙田,草地 - C 賽道,1000,好地,第四班
2017,11,26,4800,沙田,草地 - C 賽道,1200,好地,第四班
2017,11,26,4801,沙田,全天候跑道,1200,好地,第三班
2017,11,26,4802,沙田,草地 - C 賽道,1400,好地,第四班
2017,11,26,4803,沙田,全天候跑道,1200,好地,第三班
2017,11,26,4804,沙田,草地 - C 賽道,1600,好地,第一班
2017,11,26,4805,沙田,草地 - C 賽道,1000,好地,第二班
2017,11,26,4806,沙田,草地 - C 賽道,1400,好地,第二班
2017,11,26,4807,沙田,草地 - C 賽道,1600,好地,第三班
2017,11,26,4808,沙田,草地 - C 賽道,1400,好地,第三班
2017,11,29,4809,跑馬地,草地 - A 賽道,1650,好地,第五班
2017,11,29,4810,跑馬地,草地 - A 賽道,1200,好地,第四班
2017,11,29,4811,跑馬地,草地 - A 賽道,2200,好地,第四班
2017,11,29,4812,跑馬地,草地 - A 賽道,1200,好地,第五班
2017,11,29,4813,跑馬地,草地 - A 賽道,1200,好地,第四班
2017,11,29,4814,跑馬地,草地 - A 賽道,1200,好地,第三班
2017,11,29,4815,跑馬地,草地 - A 賽道,1200,好地,第三班
2017,11,29,4816,跑馬地,草地 - A 賽道,1800,好地,第三班
2017,12,3,4817,沙田,全天候跑道,1200,好地,第五班
2017,12,3,4818,沙田,全天候跑道,1200,好地,第四班
2017,12,3,4819,沙田,草地 - C+3 賽道,1400,好地,第四班（條件限制）
2017,12,3,4820,沙田,全天候跑道,1800,好地,第五班
2017,12,3,4821,沙田,全天候跑道,1200,好地,第四班
2017,12,3,4822,沙田,全天候跑道,1650,好地,第三班
2017,12,3,4823,沙田,草地 - C+3 賽道,1000,好地,第三班
2017,12,3,4824,沙田,全天候跑道,1650,好地,第四班
2017,12,3,4825,沙田,全天候跑道,1200,好地,第二班
2017,12,3,4826,沙田,草地 - C+3 賽道,1400,好地,第三班
2017,12,6,4827,跑馬地,草地 - B 賽道,1650,好地,第五班
2017,12,6,4828,跑馬地,草地 - B 賽道,1200,好地,第四班
2017,12,6,4829,跑馬地,草地 - B 賽道,1200,好地,第三班
2017,12,6,4830,跑馬地,草地 - B 賽道,1650,好地,第四班
2017,12,6,4831,跑馬地,草地 - B 賽道,1000,好地,第四班
2017,12,6,4832,跑馬地,草地 - B 賽道,1000,好地,第三班
2017,12,6,4833,跑馬地,草地 - B 賽道,1650,好地,第四班
2017,12,6,4834,跑馬地,草地 - B 賽道,1650,好地,第三班
2017,12,6,4835,跑馬地,草地 - B 賽道,1800,好地,第二班
2017,12,10,4836,沙田,草地 - A 賽道,1800,好地,第三班
2017,12,10,4837,沙田,草地 - A 賽道,1200,好地,第三班
2017,12,10,4838,沙田,草地 - A 賽道,1400,好地,第一班
2017,12,10,4839,沙田,草地 - A 賽道,2400,好地,國際一級賽
2017,12,10,4840,沙田,草地 - A 賽道,1200,好地,國際一級賽
2017,12,10,4841,沙田,草地 - A 賽道,1200,好地,第二班
2017,12,10,4842,沙田,草地 - A 賽道,1600,好地,國際一級賽
2017,12,10,4843,沙田,草地 - A 賽道,2000,好地,國際一級賽
2017,12,10,4844,沙田,草地 - A 賽道,1400,好地,第三班
2017,12,10,4845,沙田,草地 - A 賽道,1600,好地,第二班
2017,12,13,4846,跑馬地,草地 - C 賽道,1650,好地,第五班
2017,12,13,4847,跑馬地,草地 - C 賽道,1200,好地,第四班
2017,12,13,4848,跑馬地,草地 - C 賽道,1200,好地,第五班
2017,12,13,4849,跑馬地,草地 - C 賽道,1800,好地,第四班
2017,12,13,4850,跑馬地,草地 - C 賽道,1650,好地,第四班
2017,12,13,4851,跑馬地,草地 - C 賽道,1650,好地,第三班
2017,12,13,4852,跑馬地,草地 - C 賽道,1650,好地,第三班
2017,12,13,4853,跑馬地,草地 - C 賽道,1200,好地,第三班
2017,12,17,4854,沙田,草地 - C+3 賽道,1000,好地,第四班
2017,12,17,4855,沙田,草地 - C+3 賽道,1800,好地,第五班
2017,12,17,4856,沙田,全天候跑道,1200,好地,第五班
2017,12,17,4857,沙田,全天候跑道,1200,好地,第四班
2017,12,17,4858,沙田,草地 - C+3 賽道,1200,好地,第三班
2017,12,17,4859,沙田,草地 - C+3 賽道,1400,好地,第四班
2017,12,17,4860,沙田,草地 - C+3 賽道,1600,好地,第四班
2017,12,17,4861,沙田,草地 - C+3 賽道,1600,好地,第三班
2017,12,17,4862,沙田,全天候跑道,1200,好地,第三班
2017,12,17,4863,沙田,草地 - C+3 賽道,1400,好地,第二班
2017,12,20,4864,跑馬地,草地 - C+3 賽道,1000,好地至快地,第五班
2017,12,20,4865,跑馬地,草地 - C+3 賽道,1200,好地至快地,第四班
2017,12,20,4866,跑馬地,草地 - C+3 賽道,1650,好地至快地,第四班
2017,12,20,4867,跑馬地,草地 - C+3 賽道,1200,好地至快地,第四班
2017,12,20,4868,跑馬地,草地 - C+3 賽道,1650,好地至快地,第四班
2017,12,20,4869,跑馬地,草地 - C+3 賽道,2200,好地至快地,第三班
2017,12,20,4870,跑馬地,草地 - C+3 賽道,1200,好地至快地,第三班
2017,12,20,4871,跑馬地,草地 - C+3 賽道,1200,好地至快地,第二班
2017,12,23,4872,沙田,草地 - A+3 賽道,2000,好地,第四班
2017,12,23,4873,沙田,草地 - A+3 賽道,1200,好地,第四班
2017,12,23,4874,沙田,草地 - A+3 賽道,1400,好地,條件限制賽
2017,12,23,4875,沙田,全天候跑道,1650,好地,第五班
2017,12,23,4876,沙田,草地 - A+3 賽道,1400,好地,第四班
2017,12,23,4877,沙田,草地 - A+3 賽道,1000,好地,第二班
2017,12,23,4878,沙田,草地 - A+3 賽道,1200,好地,第三班
2017,12,23,4879,沙田,全天候跑道,1650,好地,第三班
2017,12,23,4880,沙田,草地 - A+3 賽道,2000,好地,第二班
2017,12,23,4881,沙田,草地 - A+3 賽道,1400,好地,第三班
2017,12,27,4882,跑馬地,草地 - A 賽道,1800,好地,第五班
2017,12,27,4883,跑馬地,草地 - A 賽道,1200,好地,第五班
2017,12,27,4884,跑馬地,草地 - A 賽道,1650,好地,第四班
2017,12,27,4885,跑馬地,草地 - A 賽道,1000,好地,第四班
2017,12,27,4886,跑馬地,草地 - A 賽道,1200,好地,第四班
2017,12,27,4887,跑馬地,草地 - A 賽道,1000,好地,第三班
2017,12,27,4888,跑馬地,草地 - A 賽道,1650,好地,第三班
2017,12,27,4889,跑馬地,草地 - A 賽道,1650,好地,第二班
2018,1,1,4890,沙田,草地 - B+2 賽道,1400,好地,第五班
2018,1,1,4891,沙田,草地 - B+2 賽道,1600,好地,第五班
2018,1,1,4892,沙田,草地 - B+2 賽道,1400,好地,第四班
2018,1,1,4893,沙田,草地 - B+2 賽道,1200,好地,第四班
2018,1,1,4894,沙田,草地 - B+2 賽道,1600,好地,第四班
2018,1,1,4895,沙田,草地 - B+2 賽道,1200,好地,第四班
2018,1,1,4896,沙田,草地 - B+2 賽道,1200,好地,第三班
2018,1,1,4897,沙田,草地 - B+2 賽道,1400,好地,第三班
2018,1,1,4898,沙田,草地 - B+2 賽道,1800,好地,第三班
2018,1,1,4899,沙田,草地 - B+2 賽道,1400,好地,國際三級賽
2018,1,7,4900,沙田,草地 - C 賽道,1000,好地至黏地,第四班
2018,1,7,4901,沙田,全天候跑道,1800,濕慢地,第五班
2018,1,7,4902,沙田,全天候跑道,1650,濕慢地,第四班
2018,1,7,4903,沙田,草地 - C 賽道,1600,好地至黏地,第三班
2018,1,7,4904,沙田,草地 - C 賽道,1400,好地至黏地,第四班
2018,1,7,4905,沙田,草地 - C 賽道,1800,好地,第四班
2018,1,7,4906,沙田,草地 - C 賽道,1000,好地,國際三級賽
2018,1,7,4907,沙田,草地 - C 賽道,1200,好地,第三班
2018,1,7,4908,沙田,草地 - C 賽道,1400,好地,第三班
2018,1,7,4909,沙田,草地 - C 賽道,1600,好地,第二班
2018,1,10,4910,跑馬地,草地 - B 賽道,1000,好地,第五班
2018,1,10,4911,跑馬地,草地 - B 賽道,1200,好地,第四班
2018,1,10,4912,跑馬地,草地 - B 賽道,1200,好地,第四班
2018,1,10,4913,跑馬地,草地 - B 賽道,1650,好地,第四班
2018,1,10,4914,跑馬地,草地 - B 賽道,1000,好地,第三班
2018,1,10,4915,跑馬地,草地 - B 賽道,1800,好地,國際三級賽
2018,1,10,4916,跑馬地,草地 - B 賽道,1650,好地,第三班
2018,1,10,4917,跑馬地,草地 - B 賽道,1200,好地,第二班
2018,1,13,4918,沙田,草地 - C+3 賽道,1400,好地,第五班
2018,1,13,4919,沙田,草地 - C+3 賽道,1400,好地,第四班
2018,1,13,4920,沙田,草地 - C+3 賽道,1000,好地,第三班
2018,1,13,4921,沙田,草地 - C+3 賽道,2200,好地,第三班
2018,1,13,4922,沙田,草地 - C+3 賽道,1200,好地,第四班
2018,1,13,4923,沙田,全天候跑道,1200,好地,第四班
2018,1,13,4924,沙田,全天候跑道,1650,好地,第二班
2018,1,13,4925,沙田,草地 - C+3 賽道,1600,好地,第四班
2018,1,13,4926,沙田,全天候跑道,1200,好地,第三班
2018,1,13,4927,沙田,草地 - C+3 賽道,1400,好地,第三班
2018,1,17,4928,跑馬地,草地 - C 賽道,1000,好地,第四班
2018,1,17,4929,跑馬地,草地 - C 賽道,1650,好地,第五班
2018,1,17,4930,跑馬地,草地 - C 賽道,1200,好地,第四班
2018,1,17,4931,跑馬地,草地 - C 賽道,1650,好地,第四班
2018,1,17,4932,跑馬地,草地 - C 賽道,1800,好地,第四班
2018,1,17,4933,跑馬地,草地 - C 賽道,1200,好地,第三班
2018,1,17,4934,跑馬地,草地 - C 賽道,1650,好地,第三班
2018,1,17,4935,跑馬地,草地 - C 賽道,1200,好地,第三班
2018,1,21,4936,沙田,草地 - A 賽道,1000,好地,第四班
2018,1,21,4937,沙田,草地 - A 賽道,2000,好地,第五班
2018,1,21,4938,沙田,草地 - A 賽道,1400,好地,第三班
2018,1,21,4939,沙田,草地 - A 賽道,1400,好地,第四班
2018,1,21,4940,沙田,草地 - A 賽道,1400,好地,第四班
2018,1,21,4941,沙田,草地 - A 賽道,1200,好地,第三班
2018,1,21,4942,沙田,草地 - A 賽道,1200,好地,第二班
2018,1,21,4943,沙田,草地 - A 賽道,1400,好地,第二班
2018,1,21,4944,沙田,草地 - A 賽道,1600,好地,四歲
2018,1,21,4945,沙田,草地 - A 賽道,1400,好地,第三班
2018,1,24,4946,沙田,全天候跑道,1200,好地,第五班
2018,1,24,4947,沙田,全天候跑道,1200,好地,第四班
2018,1,24,4948,沙田,全天候跑道,1200,好地,第四班
2018,1,24,4949,沙田,全天候跑道,1650,好地,第五班
2018,1,24,4950,沙田,全天候跑道,1650,好地,第四班
2018,1,24,4951,沙田,全天候跑道,1800,好地,第三班
2018,1,24,4952,沙田,全天候跑道,1200,好地,第三班
2018,1,24,4953,沙田,全天候跑道,1650,好地,第三班
2018,1,28,4954,沙田,草地 - B 賽道,1400,好地,第五班
2018,1,28,4955,沙田,草地 - B 賽道,2000,好地,第四班
2018,1,28,4958,沙田,草地 - B 賽道,1200,好地,第三班
2018,1,28,4959,沙田,草地 - B 賽道,1000,好地,第三班
2018,1,28,4960,沙田,草地 - B 賽道,1200,好地,國際一級賽
2018,1,28,4961,沙田,草地 - B 賽道,1600,好地,國際一級賽
2018,1,28,4962,沙田,草地 - B 賽道,1800,好地,第二班
2018,1,28,4963,沙田,草地 - B 賽道,1600,好地,第三班
2018,1,31,4964,跑馬地,草地 - C+3 賽道,1000,好地,第四班
2018,1,31,4965,跑馬地,草地 - C+3 賽道,1800,好地,第五班
2018,1,31,4966,跑馬地,草地 - C+3 賽道,1650,好地,第四班
2018,1,31,4967,跑馬地,草地 - C+3 賽道,1200,好地,第四班
2018,1,31,4968,跑馬地,草地 - C+3 賽道,1650,好地,第二班
2018,1,31,4969,跑馬地,草地 - C+3 賽道,1650,好地,第三班
2018,1,31,4970,跑馬地,草地 - C+3 賽道,1200,好地,第二班
2018,1,31,4971,跑馬地,草地 - C+3 賽道,1200,好地,第三班
2018,02,04,4972,沙田,草地 - C 賽道,1200,好地,第五班
2018,02,04,4973,沙田,草地 - C 賽道,1200,好地,第四班
2018,02,04,4974,沙田,草地 - C 賽道,1800,好地,國際三級賽
2018,02,04,4975,沙田,草地 - C 賽道,1400,好地,第四班
2018,02,04,4976,沙田,草地 - C 賽道,1800,好地,第三班
2018,02,04,4977,沙田,草地 - C 賽道,1400,好地,第四班
2018,02,04,4978,沙田,草地 - C 賽道,1400,好地,第二班
2018,02,04,4979,沙田,草地 - C 賽道,1400,好地,第三班
2018,02,04,4980,沙田,草地 - C 賽道,1200,好地,第三班
2018,02,04,4981,沙田,草地 - C 賽道,1400,好地,第三班
2018,02,07,4982,跑馬地,草地 - A 賽道,1650,好地,第五班
2018,02,07,4983,跑馬地,草地 - A 賽道,2200,好地,第四班
2018,02,07,4984,跑馬地,草地 - A 賽道,1800,好地,第二班
2018,02,07,4985,跑馬地,草地 - A 賽道,1200,好地,第四班
2018,02,07,4986,跑馬地,草地 - A 賽道,1200,好地,第四班
2018,02,07,4987,跑馬地,草地 - A 賽道,1650,好地,第四班
2018,02,07,4988,跑馬地,草地 - A 賽道,1200,好地,第三班
2018,02,07,4989,跑馬地,草地 - A 賽道,1650,好地,第三班
2018,02,14,4990,跑馬地,草地 - B 賽道,1800,好地,第五班
2018,02,14,4991,跑馬地,草地 - B 賽道,1200,好地,第五班
2018,02,14,4992,跑馬地,草地 - B 賽道,1650,好地,第四班
2018,02,14,4993,跑馬地,草地 - B 賽道,1200,好地,第四班
2018,02,14,4994,跑馬地,草地 - B 賽道,1650,好地,第四班
2018,02,14,4995,跑馬地,草地 - B 賽道,1000,好地,第三班
2018,02,14,4996,跑馬地,草地 - B 賽道,1200,好地,第三班
2018,02,14,4997,跑馬地,草地 - B 賽道,1650,好地,第三班
2018,02,18,4998,沙田,草地 - A 賽道,1400,好地,第五班
2018,02,18,4999,沙田,草地 - A 賽道,1400,好地,第四班
2018,02,18,5000,沙田,草地 - A 賽道,1800,好地,第四班
2018,02,18,5001,沙田,草地 - A 賽道,1200,好地,第四班
2018,02,18,5002,沙田,草地 - A 賽道,1200,好地,第四班
2018,02,18,5003,沙田,草地 - A 賽道,1000,好地,第三班
2018,02,18,5004,沙田,草地 - A 賽道,2000,好地,第二班
2018,02,18,5005,沙田,草地 - A 賽道,1400,好地,第一班
2018,02,18,5006,沙田,草地 - A 賽道,1800,好地,四歲
2018,02,18,5007,沙田,草地 - A 賽道,1200,好地,第三班
2018,02,18,5008,沙田,草地 - A 賽道,1400,好地,第三班
2018,02,21,5009,跑馬地,草地 - C 賽道,1000,好地,第五班
2018,02,21,5011,跑馬地,草地 - C 賽道,1200,好地,第四班
2018,02,21,5012,跑馬地,草地 - C 賽道,1000,好地,第四班
2018,02,21,5013,跑馬地,草地 - C 賽道,1650,好地,第四班
2018,02,21,5014,跑馬地,草地 - C 賽道,1200,好地,第一班
2018,02,21,5015,跑馬地,草地 - C 賽道,1800,好地,第三班
2018,02,21,5016,跑馬地,草地 - C 賽道,1200,好地,第三班
2018,02,21,5017,跑馬地,草地 - C 賽道,1650,好地,第三班
2018,02,25,5018,沙田,草地 - B 賽道,1200,好地,第四班
2018,02,25,5019,沙田,草地 - B 賽道,1600,好地,第二班
2018,02,25,5020,沙田,草地 - B 賽道,2000,好地,第五班
2018,02,25,5021,沙田,草地 - B 賽道,1200,好地,第四班
2018,02,25,5022,沙田,草地 - B 賽道,1200,好地,第三班
2018,02,25,5025,沙田,草地 - B 賽道,2000,好地,國際一級賽
2018,02,25,5026,沙田,草地 - B 賽道,1400,好地,國際一級賽
2018,02,25,5027,沙田,草地 - B 賽道,1400,好地,第三班
2018,02,25,5028,沙田,草地 - B 賽道,1600,好地,第三班
2018,02,28,5029,沙田,全天候跑道,1200,好地,第五班
2018,02,28,5030,沙田,全天候跑道,1200,好地,第四班
2018,02,28,5031,沙田,全天候跑道,1200,好地,第四班
2018,02,28,5032,沙田,全天候跑道,1800,好地,第四班
2018,02,28,5033,沙田,全天候跑道,1650,好地,第四班
2018,02,28,5034,沙田,全天候跑道,1650,好地,第三班
2018,02,28,5035,沙田,全天候跑道,1200,好地,第二班
2018,02,28,5036,沙田,全天候跑道,1200,好地,第三班
2018,03,07,5037,跑馬地,草地 - A 賽道,1800,好地,第五班
2018,03,07,5038,跑馬地,草地 - A 賽道,1200,好地,第二班
2018,03,07,5039,跑馬地,草地 - A 賽道,2200,好地,第四班
2018,03,07,5040,跑馬地,草地 - A 賽道,1200,好地,第四班
2018,03,07,5041,跑馬地,草地 - A 賽道,1650,好地,第四班
2018,03,07,5042,跑馬地,草地 - A 賽道,1200,好地,第三班
2018,03,07,5043,跑馬地,草地 - A 賽道,1200,好地,第三班
2018,03,07,5044,跑馬地,草地 - A 賽道,1650,好地,第三班
2018,03,11,5045,沙田,草地 - C+3 賽道,1400,好地,第五班
2018,03,11,5046,沙田,草地 - C+3 賽道,1200,好地,第四班
2018,03,11,5047,沙田,全天候跑道,1650,好地,第二班
2018,03,11,5048,沙田,草地 - C+3 賽道,1400,好地,第四班
2018,03,11,5049,沙田,全天候跑道,1650,好地,第四班
2018,03,11,5050,沙田,全天候跑道,1650,好地,第三班
2018,03,11,5051,沙田,草地 - C+3 賽道,1200,好地,第一班
2018,03,11,5052,沙田,草地 - C+3 賽道,1200,好地,第三班
2018,03,11,5053,沙田,草地 - C+3 賽道,1400,好地,第三班
2018,03,11,5054,沙田,草地 - C+3 賽道,1600,好地,第三班
2018,03,14,5055,跑馬地,草地 - B 賽道,1200,好地,第五班
2018,03,14,5056,跑馬地,草地 - B 賽道,1650,好地,第四班
2018,03,14,5057,跑馬地,草地 - B 賽道,1000,好地,第四班
2018,03,14,5058,跑馬地,草地 - B 賽道,1800,好地,第四班
2018,03,14,5059,跑馬地,草地 - B 賽道,1200,好地,第四班
2018,03,14,5060,跑馬地,草地 - B 賽道,1200,好地,第三班
2018,03,14,5061,跑馬地,草地 - B 賽道,1000,好地,第三班
2018,03,14,5062,跑馬地,草地 - B 賽道,1650,好地,第三班
2018,03,18,5063,沙田,草地 - A 賽道,1600,好地,第四班
2018,03,18,5064,沙田,草地 - A 賽道,1400,好地,第四班
2018,03,18,5065,沙田,草地 - A 賽道,1600,好地,第一班
2018,03,18,5066,沙田,草地 - A 賽道,2000,好地,第三班
2018,03,18,5067,沙田,草地 - A 賽道,1200,好地,第四班
2018,03,18,5068,沙田,草地 - A 賽道,1400,好地,第二班
2018,03,18,5069,沙田,草地 - A 賽道,1200,好地,第三班
2018,03,18,5070,沙田,草地 - A 賽道,2000,好地,四歲
2018,03,18,5071,沙田,草地 - A 賽道,1200,好地,第二班
2018,03,18,5072,沙田,草地 - A 賽道,1400,好地,第三班
2018,03,21,5073,跑馬地,草地 - C 賽道,2200,好地,第五班
2018,03,21,5074,跑馬地,草地 - C 賽道,1200,好地,第四班
